site_id,date_time,long,lat,cyano_conc,chla_conc,turb,cyano_cell,total_cell
mash_P,2018-10-16T17:04:10Z,-71.433256,41.793843,10.4,12,4.3,10400,11248
mash_P,2018-10-16T17:04:33Z,-71.433278,41.793838,10.2,11.9,4.3,10200,11101
warw_5,2018-10-16T18:41:43Z,-71.415021,41.725146,21.6,69.9,4.1,21600,45711
warw_5,2018-10-16T18:42:10Z,-71.415063,41.725043,31.8,131.5,4.7,31800,80281
warw_5,2018-10-16T18:42:38Z,-71.415103,41.72513,14.8,38.9,3.9,14800,26941
warw_6,2018-10-16T18:51:07Z,-71.413928,41.726673,10.2,21.6,3.8,10200,15986
warw_6,2018-10-16T18:51:32Z,-71.41386,41.72669,10.6,22.9,4,10600,16847
warw_1,2018-10-16T19:00:02Z,-71.41025,41.725601,12.4,27.8,3.6,12400,20210
warw_1,2018-10-16T19:00:25Z,-71.410238,41.725666,11.6,25.3,3.7,11600,18509
warw_P,2018-10-16T19:09:38Z,-71.411823,41.722851,12.8,31.8,3.9,12800,22462
warw_P,2018-10-16T19:10:01Z,-71.412041,41.722578,11.4,28.4,3.9,11400,19978
warw_2,2018-10-16T19:41:32Z,-71.410838,41.721396,11.5,27.7,4.1,11500,19606
warw_2,2018-10-16T19:41:56Z,-71.410948,41.72133,11.8,29.4,4.2,11800,20624
warw_3,2018-10-16T19:50:41Z,-71.414505,41.72042,12.3,33.9,3.8,12300,23252
warw_3,2018-10-16T19:51:04Z,-71.414668,41.72055,12.8,35.1,3.9,12800,24171
warw_3,2018-10-16T19:51:30Z,-71.414443,41.720528,16.3,18.2,155.4,16300,17307
warw_4,2018-10-16T19:59:04Z,-71.414131,41.722446,12.5,29,4.1,12500,20845
warw_4,2018-10-16T19:59:27Z,-71.414133,41.722493,15,38.7,4.4,15000,26993
mash_1,2018-10-22T16:03:26Z,-71.435228,41.792951,10,11.6,3.9,10000,10848
mash_1,2018-10-22T16:03:51Z,-71.435298,41.793056,10.9,13,4.1,10900,12013
mash_2,2018-10-22T16:14:44Z,-71.431805,41.78993,10.4,11.4,3.8,10400,10930
mash_2,2018-10-22T16:15:08Z,-71.431851,41.789928,10.7,11.7,3.8,10700,11230
mash_3,2018-10-22T16:21:38Z,-71.430236,41.791106,10.4,11.8,4.1,10400,11142
mash_3,2018-10-22T16:22:03Z,-71.430156,41.791058,10,11.2,4,10000,10636
mash_4,2018-10-22T16:31:20Z,-71.43208,41.793406,9.8,10.7,3.9,9800,10277
mash_4,2018-10-22T16:31:43Z,-71.432025,41.7934,9.7,10.6,3.9,9700,10177
mash_5,2018-10-22T16:43:00Z,-71.430783,41.797785,8.1,9,3.6,8100,8577
mash_5,2018-10-22T16:43:23Z,-71.430836,41.797601,8.3,9.1,3.7,8300,8724
mash_6,2018-10-22T16:49:00Z,-71.432146,41.798311,7.6,8.1,3.5,7600,7865
mash_6,2018-10-22T16:49:23Z,-71.432183,41.798285,7.3,7.6,3.5,7300,7459
mash_P,2018-10-22T17:00:21Z,-71.433258,41.793915,9.2,9.9,3.8,9200,9571
mash_P,2018-10-22T17:00:44Z,-71.433083,41.793943,9.3,10.3,3.8,9300,9830
warw_5,2018-10-22T18:36:58Z,-71.415111,41.724926,11.5,18.2,3.2,11500,14883
warw_5,2018-10-22T18:37:25Z,-71.415146,41.725043,12.7,22.3,3.4,12700,17604
warw_6,2018-10-22T18:45:15Z,-71.414113,41.72667,13.4,25.8,3.6,13400,19668
warw_6,2018-10-22T18:45:38Z,-71.41407,41.726671,13.4,25.7,3.6,13400,19631
warw_1,2018-10-22T18:54:13Z,-71.410433,41.725548,13.2,26,3.5,13200,19656
warw_1,2018-10-22T18:54:36Z,-71.410365,41.725515,13.2,25.1,3.6,13200,19203
warw_P,2018-10-22T19:04:08Z,-71.412058,41.722643,14.3,27.4,3.6,14300,20987
warw_P,2018-10-22T19:04:31Z,-71.41203,41.722695,15.1,31.5,3.7,15100,23440
warw_2,2018-10-22T19:34:49Z,-71.41095,41.721278,13.7,27,3.5,13700,20421
warw_2,2018-10-22T19:35:15Z,-71.41098,41.721276,14.4,30.3,3.6,14400,22475
warw_2,2018-10-22T19:35:39Z,-71.410996,41.72129,7.9,7.9,104.5,7900,7900
warw_3,2018-10-22T19:43:24Z,-71.414485,41.720568,14.2,28.4,3.5,14200,21726
warw_3,2018-10-22T19:43:47Z,-71.414406,41.720496,14.9,29.6,3.6,14900,22691
warw_4,2018-10-22T19:51:19Z,-71.41413,41.722533,16.7,36.3,3.7,16700,26656
warw_4,2018-10-22T19:51:41Z,-71.414166,41.722533,16.9,37.1,3.7,16900,27142
yawg_1,2018-10-24T15:25:36Z,-71.573681,41.515653,1.7,8.1,1.9,1700,5092
yawg_1,2018-10-24T15:26:01Z,-71.573568,41.515143,2.2,9.4,2,2200,6016
yawg_2,2018-10-24T15:33:58Z,-71.570843,41.513613,0.7,4.2,1.9,700,2555
yawg_2,2018-10-24T15:34:21Z,-71.571196,41.513441,1.3,5.9,1.9,1300,3738
yawg_3,2018-10-24T15:45:50Z,-71.569766,41.510168,1.2,5.5,1.8,1200,3479
yawg_3,2018-10-24T15:46:12Z,-71.569525,41.509973,1.1,5.1,1.8,1100,3220
yawg_4,2018-10-24T15:53:47Z,-71.570328,41.507975,0.9,5.3,1.8,900,3232
yawg_4,2018-10-24T15:54:09Z,-71.57043,41.507893,0.9,4.4,1.8,900,2755
yawg_4,2018-10-24T15:54:31Z,-71.570338,41.507896,0,0,0,0,0
yawg_5,2018-10-24T16:02:46Z,-71.57286,41.508946,0.9,4.2,1.9,900,2649
yawg_5,2018-10-24T16:03:09Z,-71.572826,41.508925,0.9,4.6,1.9,900,2861
yawg_P,2018-10-24T16:11:44Z,-71.573001,41.510741,1.3,6,1.8,1300,3791
yawg_P,2018-10-24T16:12:09Z,-71.573026,41.510848,1.2,5.8,1.9,1200,3638
yawg_6,2018-10-24T16:37:39Z,-71.575306,41.512983,0.8,4.2,1.9,800,2602
yawg_6,2018-10-24T16:38:03Z,-71.575338,41.512991,1.1,5.2,1.9,1100,3273
yawg_6,2018-10-24T16:38:26Z,-71.575345,41.512898,26.5,26.5,141.4,26500,26500
mash_1,2018-10-30T15:58:42Z,-71.43543,41.793098,9.2,10.8,3.8,9200,10048
mash_1,2018-10-30T15:59:13Z,-71.435406,41.793135,9.6,11.2,3.9,9600,10424
mash_2,2018-10-30T16:09:35Z,-71.431933,41.789828,9.9,10.7,3.8,9900,10324
mash_2,2018-10-30T16:09:59Z,-71.431806,41.78993,9.2,9.9,3.9,9200,9571
mash_3,2018-10-30T16:17:30Z,-71.430301,41.79093,9.4,10.4,3.9,9400,9882
mash_3,2018-10-30T16:17:58Z,-71.430221,41.790976,9.6,10.3,3.8,9600,9971
mash_4,2018-10-30T16:42:45Z,-71.432065,41.79338,8.1,8.8,3.7,8100,8471
mash_4,2018-10-30T16:43:15Z,-71.43214,41.793345,8.4,9.3,3.8,8400,8877
mash_5,2018-10-30T16:55:13Z,-71.43056,41.797698,8.5,9.8,3.9,8500,9189
mash_5,2018-10-30T16:55:37Z,-71.430866,41.797543,9.1,10.5,3.8,9100,9842
mash_6,2018-10-30T17:03:12Z,-71.432246,41.798086,8.8,9.8,3.7,8800,9330
mash_6,2018-10-30T17:03:36Z,-71.432128,41.79828,8.9,10,4,8900,9483
mash_P,2018-10-30T17:19:33Z,-71.43323,41.793856,9.5,10.5,3.7,9500,10014
mash_P,2018-10-30T17:19:57Z,-71.433228,41.793858,9,9.4,3.7,9000,9212
warw_5,2018-10-30T18:53:01Z,-71.415176,41.725015,14.3,26.2,3.9,14300,20607
warw_5,2018-10-30T18:53:27Z,-71.415083,41.724901,13.7,24.2,4,13700,19265
warw_6,2018-10-30T19:04:18Z,-71.414108,41.726735,13,22.2,3.8,13000,17876
warw_6,2018-10-30T19:04:44Z,-71.414091,41.726756,15.6,30.2,4.1,15600,23226
warw_1,2018-10-30T19:14:29Z,-71.41036,41.725763,19.2,39.5,4,19200,29879
warw_1,2018-10-30T19:14:54Z,-71.410311,41.725676,18.9,38.1,4,18900,29060
warw_P,2018-10-30T19:28:45Z,-71.412225,41.722781,18.8,37.8,3.8,18800,28734
warw_P,2018-10-30T19:29:09Z,-71.41215,41.72269,18.5,36,3.9,18500,27607
warw_2,2018-10-30T19:57:29Z,-71.411088,41.721285,17.7,32.7,3.8,17700,25482
warw_2,2018-10-30T19:57:54Z,-71.411091,41.721311,16.5,29.5,3.8,16500,23222
warw_3,2018-10-30T20:06:40Z,-71.414475,41.720458,13.7,23.9,3.6,13700,19106
warw_3,2018-10-30T20:07:04Z,-71.414451,41.720445,15.5,28.3,3.8,15500,22284
warw_4,2018-10-30T20:14:01Z,-71.414106,41.722463,18.6,35.6,3.8,18600,27562
warw_4,2018-10-30T20:14:26Z,-71.414043,41.72249,19.7,36,3.8,19700,28211
NA,2018-10-31T16:56:18Z,-71.573063,41.514758,1.1,5.8,1.6,1100,3591
yawg_1,2018-10-31T16:56:45Z,-71.573678,41.515333,0.9,5.7,1.5,900,3444
yawg_2,2018-10-31T17:06:27Z,-71.571045,41.513888,0.9,5.2,1.3,900,3179
yawg_2,2018-10-31T17:06:52Z,-71.571221,41.51356,0.9,5.2,1.3,900,3179
yawg_3,2018-10-31T17:18:05Z,-71.569433,41.510106,0.7,4.5,1.3,700,2714
yawg_3,2018-10-31T17:18:31Z,-71.569321,41.510083,0.8,5,1.3,800,3026
yawg_4,2018-10-31T17:33:48Z,-71.570693,41.508393,1.2,5.7,1.3,1200,3585
yawg_4,2018-10-31T17:34:13Z,-71.570593,41.508323,1.1,5.5,1.3,1100,3432
yawg_5,2018-10-31T17:41:49Z,-71.572673,41.50893,1.1,5.8,1.3,1100,3591
yawg_5,2018-10-31T17:42:13Z,-71.572658,41.508931,1.4,6.7,1.3,1400,4209
yawg_P,2018-10-31T17:52:14Z,-71.572933,41.510965,1.3,6.2,1.2,1300,3897
yawg_P,2018-10-31T17:52:56Z,-71.572875,41.510815,1.1,5.4,1.2,1100,3379
yawg_6,2018-10-31T18:23:49Z,-71.575353,41.513031,0.8,4.3,1.2,800,2655
yawg_6,2018-10-31T18:24:13Z,-71.5754,41.51301,0.5,4.5,1.2,500,2620
NA,2018-11-01T17:28:38Z,-71.273408,41.584335,24.5,25.2,11.6,24500,24871
NA,2018-11-01T17:46:28Z,-71.276501,41.590621,1.3,6.3,6.2,1300,3950
warw_P,2018-11-08T18:08:24Z,-71.41198,41.722603,8.1,25.7,3.5,8100,17428
warw_P,2018-11-08T18:08:57Z,-71.41198,41.722596,9.1,30,3.5,9100,20177
mash_P,2018-11-08T19:43:43Z,-71.433263,41.794025,7.6,9.8,3.8,7600,8750
mash_P,2018-11-08T19:44:12Z,-71.433215,41.794038,7.8,9.9,3.8,7800,8913
mash_P,2018-12-03T16:51:34Z,-71.433173,41.794085,0.6,6,1.7,600,3142
mash_P,2018-12-03T16:52:01Z,-71.433278,41.794193,0.6,7,1.7,600,3592
warw_P,2018-12-03T18:26:35Z,-71.411926,41.723028,3.8,16.9,2.2,3800,10743
warw_P,2018-12-03T18:27:04Z,-71.411923,41.723041,4.2,19.1,2.2,4200,12097
mash_1,2019-05-21T19:03:25Z,-71.435456,41.793206,2.5,20.9,4.7,2500,11260
mash_1,2019-05-21T19:04:01Z,-71.435471,41.793218,4.5,35.3,5.1,4500,19200
warw_5,2019-05-21T19:30:10Z,-71.415351,41.7247,2.3,28.1,9.2,2300,15974
warw_5,2019-05-21T19:34:42Z,-71.415315,41.724765,1.5,12.6,6.9,1500,7383
warw_5,2019-05-21T19:35:19Z,-71.415323,41.724791,2.3,21,11.6,2300,12211
warw_5,2019-05-21T19:35:52Z,-71.415275,41.724743,1.7,13.2,7.8,1700,7795
mash_1,2019-06-05T16:27:29Z,-71.435263,41.793128,1.4,21.4,3.4,1400,10504
mash_1,2019-06-05T16:28:10Z,-71.435356,41.793036,1.8,26.1,3.3,1800,12863
mash_2,2019-06-05T16:41:57Z,-71.431695,41.78987,1.9,24.4,3.2,1900,12329
mash_2,2019-06-05T16:42:40Z,-71.431641,41.78986,1.6,17.9,3.2,1600,9151
mash_3,2019-06-05T16:48:41Z,-71.430365,41.791155,1.6,21.2,3.1,1600,10660
mash_3,2019-06-05T16:49:34Z,-71.43043,41.791293,1.3,17.1,3,1300,8626
mash_4,2019-06-05T16:57:40Z,-71.432055,41.793473,1.8,26.3,3.2,1800,13033
mash_4,2019-06-05T16:58:34Z,-71.432131,41.793411,1.5,17.6,3,1500,8897
mash_5,2019-06-05T17:10:12Z,-71.430938,41.79758,1,13,3.1,1000,6512
mash_5,2019-06-05T17:11:04Z,-71.430806,41.797648,1,13,3,1000,6488
mash_6,2019-06-05T17:16:40Z,-71.432071,41.7983,1.1,17.3,3.1,1100,8486
mash_6,2019-06-05T17:17:34Z,-71.43214,41.798276,1.9,18.3,3.8,1900,9424
mash_6,2019-06-05T17:18:28Z,-71.432223,41.798236,0.9,14.5,3,900,7068
mash_P,2019-06-05T17:30:04Z,-71.43324,41.793951,1.5,23.1,3.1,1500,11388
mash_P,2019-06-05T17:30:58Z,-71.43321,41.793925,1.8,23.8,3.1,1800,11868
warw_5,2019-06-05T19:02:58Z,-71.415258,41.72519,2.1,23.4,4.8,2100,12261
warw_5,2019-06-05T19:03:41Z,-71.415193,41.725138,2.3,21.1,4.4,2300,11232
warw_6,2019-06-05T19:10:10Z,-71.413875,41.72678,2.3,21.6,4.6,2300,11577
warw_6,2019-06-05T19:11:11Z,-71.413871,41.726818,2.5,24.1,4.5,2500,12892
warw_1,2019-06-05T19:18:40Z,-71.410565,41.725576,2.2,21.5,4.4,2200,11341
warw_1,2019-06-05T19:19:41Z,-71.410566,41.725581,2.2,21.7,4.4,2200,11423
warw_P,2019-06-05T19:29:40Z,-71.412123,41.722748,2,21.1,4.6,2000,11099
warw_P,2019-06-05T19:30:34Z,-71.412078,41.722801,2.6,22.7,4.6,2600,12173
warw_2,2019-06-05T19:49:40Z,-71.41126,41.721508,2.2,22.6,4.7,2200,11996
warw_2,2019-06-05T19:50:35Z,-71.411265,41.721478,3.3,29.7,4.6,3300,15972
warw_3,2019-06-05T19:59:40Z,-71.414286,41.720638,2.1,22.9,4.8,2100,11964
warw_3,2019-06-05T20:00:34Z,-71.414328,41.72057,2.3,22.1,4.9,2300,11786
warw_4,2019-06-05T20:05:44Z,-71.414095,41.722491,2.4,29.1,4.5,2400,14911
warw_4,2019-06-05T20:06:40Z,-71.41416,41.72255,2,23.4,4.6,2000,12086
yawg_3,2019-06-07T15:53:43Z,-71.569633,41.510026,0.6,6.6,0.7,600,3780
yawg_4,2019-06-07T16:02:12Z,-71.570711,41.508073,0.2,3.9,0.6,200,2161
yawg_5,2019-06-07T16:09:12Z,-71.57292,41.508705,0.5,6.1,0.7,500,3468
yawg_P,2019-06-07T16:17:30Z,-71.57309,41.510711,0.5,6.2,0.7,500,3521
yawg_P,2019-06-07T16:18:13Z,-71.573093,41.510723,0.5,5.6,0.7,500,3203
yawg_6,2019-06-07T16:38:37Z,-71.575435,41.51286,0.3,4.8,0.7,300,2685
yawg_6,2019-06-07T16:39:30Z,-71.575486,41.512848,0.2,4.7,0.7,200,2585
yawg_1,2019-06-10T15:59:22Z,-71.573666,41.515325,0.2,4.4,0.9,200,2426
mash_1,2019-06-12T15:57:43Z,-71.435406,41.793076,0.7,2.1,2.6,700,1442
mash_1,2019-06-12T15:58:36Z,-71.4355,41.793053,0.8,2.1,2.7,800,1489
mash_4,2019-06-12T16:24:26Z,-71.432108,41.79347,0.9,3.5,2.7,900,2278
mash_4,2019-06-12T16:25:18Z,-71.432133,41.793385,1.2,3.5,2.7,1200,2419
mash_5,2019-06-12T16:37:42Z,-71.430838,41.797593,0.6,1.5,2.3,600,1077
mash_5,2019-06-12T16:38:37Z,-71.430818,41.797601,0.7,1.3,2.2,700,1018
mash_6,2019-06-12T16:44:42Z,-71.432113,41.79823,0.4,1.2,2.3,400,824
mash_6,2019-06-12T16:45:37Z,-71.432073,41.79821,1.3,2.7,2.6,1300,2042
mash_P,2019-06-12T16:58:37Z,-71.433206,41.794036,0.8,2.5,2.6,800,1701
mash_P,2019-06-12T16:59:19Z,-71.433221,41.794106,1.1,2.7,2.7,1100,1948
NA,2019-06-19T14:46:49Z,-71.422048,41.494871,0,0,0,0,0
NA,2019-06-26T14:31:04Z,-71.421891,41.494221,0,0,3.2,0,0
yawg_5,2019-06-26T16:36:00Z,-71.572998,41.508963,0,0,0,0,0
mash_1,2019-06-27T16:16:55Z,-71.43523,41.79308,10.6,11.7,4.9,10600,11183
mash_1,2019-06-27T16:17:37Z,-71.435266,41.793111,10.7,12.5,5.2,10700,11574
mash_2,2019-06-27T16:26:25Z,-71.431673,41.78991,12.6,13.1,4.7,12600,12865
mash_3,2019-06-27T16:29:41Z,-71.430383,41.791135,11.9,12.7,4.3,11900,12324
mash_4,2019-06-27T16:38:07Z,-71.432088,41.793495,12.1,14,4.9,12100,13107
mash_6,2019-06-27T16:54:12Z,-71.432086,41.798293,9.6,12,4.4,9600,10776
mash_P,2019-06-27T17:04:13Z,-71.433288,41.793868,10.9,12.2,4.6,10900,11589
warw_5,2019-06-27T18:46:08Z,-71.415285,41.725118,0.5,19.7,1.9,500,9644
warw_1,2019-06-27T18:59:42Z,-71.41062,41.725466,0.6,17.9,2.2,600,8809
warw_2,2019-06-27T19:29:37Z,-71.411281,41.721443,0.7,15.4,2.1,700,7643
mash_1,2019-07-01T16:18:42Z,-71.435331,41.792986,7.2,9.2,4.6,7200,8260
mash_1,2019-07-01T16:19:37Z,-71.43533,41.792955,6.5,8.3,4.4,6500,7446
mash_2,2019-07-01T16:30:51Z,-71.431806,41.789883,6.4,7.6,4,6400,7036
mash_2,2019-07-01T16:31:42Z,-71.431741,41.789835,7,7.8,3.9,7000,7424
mash_3,2019-07-01T16:38:12Z,-71.430363,41.791098,6.8,8,3.6,6800,7436
mash_3,2019-07-01T16:39:12Z,-71.430303,41.791111,7.3,8.8,3.6,7300,8055
mash_4,2019-07-01T16:46:12Z,-71.432031,41.793771,7.6,9.5,3.8,7600,8591
mash_4,2019-07-01T16:47:12Z,-71.432053,41.793333,7.2,9,3.8,7200,8154
mash_5,2019-07-01T16:58:12Z,-71.430868,41.797953,6.3,8.8,4,6300,7577
mash_5,2019-07-01T16:59:07Z,-71.4307,41.79762,5.5,7.2,3.9,5500,6401
mash_6,2019-07-01T17:03:03Z,-71.43207,41.798355,6,7.2,4,6000,6636
mash_6,2019-07-01T17:04:06Z,-71.432108,41.798378,5.8,7,4.1,5800,6372
mash_P,2019-07-01T17:14:12Z,-71.433258,41.793933,8.3,10.4,3.9,8300,9413
mash_P,2019-07-01T17:15:06Z,-71.433325,41.794005,6.8,7.9,3.6,6800,7383
warw_5,2019-07-01T18:54:12Z,-71.415221,41.725101,0.7,23.4,2.3,700,11539
warw_6,2019-07-01T19:02:12Z,-71.414075,41.726701,0.9,17.6,2.1,900,8807
warw_6,2019-07-01T19:03:07Z,-71.41407,41.7267,0.8,17.9,2.1,800,8863
warw_1,2019-07-01T19:11:00Z,-71.410826,41.725418,1,27.8,2.1,1000,13764
warw_1,2019-07-01T19:11:42Z,-71.410696,41.7254,1,33.2,2.2,1000,16242
warw_P,2019-07-01T19:19:36Z,-71.412191000000007,41.72265,1,24.7,2.1,1000,12121
warw_P,2019-07-01T19:20:30Z,-71.412148,41.722698,1,23.2,2,1000,11406
warw_2,2019-07-01T19:32:42Z,-71.411343,41.721421,1.2,28.4,2.4,1200,14152
warw_2,2019-07-01T19:33:38Z,-71.411141,41.721415,1.4,34.6,2.5,1400,17164
warw_3,2019-07-01T19:41:30Z,-71.414485,41.720606,1,24.1,2.1,1000,11923
warw_3,2019-07-01T19:42:31Z,-71.414338,41.720606,0.8,21.9,2.1,800,10887
warw_4,2019-07-01T19:48:13Z,-71.413915,41.722453,0.9,23.3,2.2,900,11396
warw_4,2019-07-01T19:49:07Z,-71.41398,41.72246,0.6,18.4,2.1,600,8986
NA,2019-07-08T14:33:50Z,-71.421685,41.494155,20.7,41.7,46.6,20700,31830
yawg_4,2019-07-08T16:39:43Z,-71.570646,41.5084,0.3,3.3,0.9,300,1890
mash_1,2019-07-10T16:17:50Z,-71.43543,41.793086,1.8,7.9,2.2,1800,4633
mash_1,2019-07-10T16:18:47Z,-71.435463,41.79308,2.1,8.8,2.2,2100,5219
mash_2,2019-07-10T16:32:17Z,-71.431796,41.790005,1.8,8.5,2,1800,4943
mash_2,2019-07-10T16:33:11Z,-71.431771,41.789966,1.6,6.9,1.9,1600,4073
mash_3,2019-07-10T16:40:42Z,-71.430383,41.79147,1.6,6.6,1.9,1600,3946
mash_3,2019-07-10T16:41:23Z,-71.430388,41.79152,1.7,6.8,1.9,1700,4099
mash_4,2019-07-10T16:49:23Z,-71.432033,41.79354,1.7,6.7,2,1700,4030
mash_4,2019-07-10T16:50:18Z,-71.432086,41.793605,1.8,7.1,2,1800,4289
mash_5,2019-07-10T17:02:47Z,-71.430766,41.79792,2.2,8.6,2.4,2200,5208
mash_5,2019-07-10T17:04:01Z,-71.430861,41.797948,1.9,9.4,2.5,1900,5387
mash_6,2019-07-10T17:12:12Z,-71.43237,41.798328,2.3,9.2,3.1,2300,5613
mash_6,2019-07-10T17:12:54Z,-71.432255,41.79839,2.3,9.5,3.1,2300,5748
mash_P,2019-07-10T17:24:24Z,-71.43328,41.7939,1.6,6.1,2.1,1600,3761
mash_P,2019-07-10T17:25:18Z,-71.433301,41.793915,1.8,6.3,2,1800,3889
warw_5,2019-07-10T19:05:53Z,-71.415226,41.725046,1,13.4,2.4,1000,7172
warw_5,2019-07-10T19:06:54Z,-71.415221,41.725055,0.9,13.5,2.4,900,7162
warw_6,2019-07-10T19:15:54Z,-71.414011,41.726758,0.9,12.2,1.7,900,6425
warw_6,2019-07-10T19:17:18Z,-71.413965,41.726826,0.8,12.2,1.7,800,6362
warw_1,2019-07-10T19:26:55Z,-71.410411,41.725745,0.6,12.6,1.9,600,6392
warw_P,2019-07-10T19:38:31Z,-71.41199,41.72281,0.8,14.8,1.9,800,7652
warw_2,2019-07-10T19:58:41Z,-71.410948,41.721596,1.3,20.1,2,1300,10488
warw_2,2019-07-10T20:00:09Z,-71.411093,41.721545,1.1,16.3,2,1100,8436
warw_3,2019-07-10T20:08:24Z,-71.414246,41.720485,1.1,15.8,1.9,1100,8331
warw_3,2019-07-10T20:09:28Z,-71.414158,41.720506,0.9,15.5,1.9,900,8086
warw_4,2019-07-10T20:16:42Z,-71.413965,41.722481,0.8,15.7,2.1,800,8097
warw_4,2019-07-10T20:17:54Z,-71.41404,41.722565,1,16.4,2,1000,8506
warw_4,2019-07-10T20:18:47Z,-71.414101,41.722505,0.7,18.6,2,700,9491
warw_4,2019-07-10T20:19:53Z,-71.414031,41.722555,1.1,18.7,2,1100,9708
mash_1,2019-07-15T16:25:23Z,-71.435245,41.793076,3.6,11.3,3.2,3600,7329
mash_2,2019-07-15T16:37:47Z,-71.431558,41.789918,2.7,10.9,3.1,2700,6710
mash_2,2019-07-15T16:38:30Z,-71.431836,41.78989,2.9,10.1,3,2900,6412
mash_2,2019-07-15T16:39:24Z,-71.431796,41.78988,2.6,8.8,2.8,2600,5582
mash_3,2019-07-15T16:44:59Z,-71.430321,41.791213,2.9,11.8,3,2900,7257
mash_3,2019-07-15T16:45:59Z,-71.430256,41.79111,3,10.4,3,3000,6634
mash_4,2019-07-15T16:53:53Z,-71.432025,41.79344,3,11,3,3000,6984
mash_4,2019-07-15T16:55:02Z,-71.432138,41.793436,3,10.2,3,3000,6536
mash_5,2019-07-15T17:05:53Z,-71.430731,41.797726,3.4,8.8,3.6,3400,6070
mash_5,2019-07-15T17:07:00Z,-71.43069,41.797616,3.4,8.7,3.5,3400,6049
mash_6,2019-07-15T17:11:29Z,-71.432036,41.798298,3.2,9.5,3.7,3200,6347
mash_6,2019-07-15T17:12:24Z,-71.432046,41.798308,2.8,6.6,3.3,2800,4718
mash_P,2019-07-15T17:21:29Z,-71.433371,41.793971,2.6,8.9,2.9,2600,5667
mash_P,2019-07-15T17:22:24Z,-71.433378,41.79403,2.5,8.3,2.8,2500,5350
warw_5,2019-07-15T18:56:17Z,-71.415025,41.725071,1.7,11.1,2.1,1700,6274
warw_5,2019-07-15T18:57:01Z,-71.415095,41.725083,2,12.1,2.1,2000,6969
warw_6,2019-07-15T19:03:41Z,-71.413928,41.726751,2,13,2,2000,7398
warw_6,2019-07-15T19:04:47Z,-71.413951,41.726753,2.2,13.9,2.1,2200,7985
warw_1,2019-07-15T19:12:29Z,-71.410386,41.725623,1.6,9.4,1.9,1600,5486
warw_1,2019-07-15T19:13:24Z,-71.410346,41.725591,1.6,9.8,2,1600,5610
warw_P,2019-07-15T19:21:17Z,-71.412061,41.722651,1.8,13.9,1.9,1800,7717
warw_P,2019-07-15T19:22:17Z,-71.412035,41.72263,1.7,11.3,1.8,1700,6372
warw_2,2019-07-15T19:33:18Z,-71.41111,41.721368,1.6,10.4,1.9,1600,5944
warw_2,2019-07-15T19:34:17Z,-71.41111,41.721373,1.7,11.7,1.8,1700,6560
warw_3,2019-07-15T19:41:29Z,-71.414388,41.720461,1.6,16.1,1.9,1600,8773
warw_3,2019-07-15T19:42:54Z,-71.414436,41.720543,1.6,11.6,1.9,1600,6556
warw_3,2019-07-15T19:43:56Z,-71.414383,41.720478,1.5,13.6,2,1500,7465
warw_4,2019-07-15T19:49:10Z,-71.41404,41.722583,1.5,11.1,2,1500,6172
warw_4,2019-07-15T19:49:59Z,-71.413955,41.722586,1.6,12.8,1.9,1600,7040
NA,2019-07-17T14:21:06Z,-71.422071,41.494198,4.8,4.8,174,4800,4800
NA,2019-07-17T15:01:02Z,-71.576515,41.515381,12.4,12.4,65.5,12400,12400
yawg_1,2019-07-17T15:12:32Z,-71.573681,41.515473,0,0,0,0,0
mash_1,2019-07-22T16:12:32Z,-71.435346,41.792956,6.1,9.7,3.8,6100,7816
mash_1,2019-07-22T16:13:26Z,-71.435403,41.793028,6.4,9.1,3.9,6400,7711
mash_2,2019-07-22T16:25:32Z,-71.431768,41.789925,6.2,9.8,3.8,6200,7900
mash_2,2019-07-22T16:26:27Z,-71.431775,41.78989,6.1,9.8,3.8,6100,7861
mash_3,2019-07-22T17:02:38Z,-71.430321,41.791381,6,10.1,4,6000,7981
mash_3,2019-07-22T17:03:33Z,-71.430295,41.791393,6.3,10.6,4,6300,8371
mash_4,2019-07-22T17:11:39Z,-71.432236,41.793628,6.4,10.2,3.9,6400,8230
mash_4,2019-07-22T17:12:32Z,-71.43231,41.793643,6.5,10.4,3.9,6500,8359
mash_5,2019-07-22T17:22:38Z,-71.430813,41.79782,7.8,12.6,4.5,7800,10080
mash_5,2019-07-22T17:23:33Z,-71.430835,41.797838,7.5,12,4.4,7500,9669
mash_6,2019-07-22T17:30:08Z,-71.43218,41.798256,8,12.9,4.6,8000,10333
mash_6,2019-07-22T17:31:02Z,-71.432233,41.79823,8,12.8,4.7,8000,10304
mash_P,2019-07-22T17:40:08Z,-71.433148,41.79388,6.9,11,4,6900,8857
warw_5,2019-07-22T19:28:18Z,-71.415316,41.725166,1.4,19.8,1.9,1400,10432
warw_5,2019-07-22T19:29:09Z,-71.415296,41.725191,1.4,17.5,1.9,1400,9293
warw_5,2019-07-22T19:30:09Z,-71.415303,41.725161,-1,-1,-1,-0,-0
warw_6,2019-07-22T19:36:39Z,-71.413971,41.726905,1.7,14.8,1.8,1700,8067
warw_6,2019-07-22T19:37:32Z,-71.41409,41.726878,1.5,16.9,1.9,1500,8974
warw_1,2019-07-22T19:44:38Z,-71.410308,41.725566,2,21.7,2.1,2000,11713
