date,waterbody,site,depth,field_dups,lab_reps,variable,units,value,notes,long,lat
2019-06-07,yawgoo,p,int,2,NA,ext_chla,µg/L,3.7701269749999997,m07 fluorometer with older curve,-71.573015,41.510675
2019-06-07,yawgoo,p,int,3,NA,ext_chla,µg/L,3.9581266249999993,m07 fluorometer with older curve,-71.573015,41.510675
2019-06-10,yawgoo,1,int,1,NA,ext_chla,µg/L,3.6667249499999994,m07 fluorometer with older curve,-71.573721,41.515308
2019-06-10,yawgoo,1,int,2,NA,ext_chla,µg/L,3.7344473999999996,m07 fluorometer with older curve,-71.573721,41.515308
2019-06-10,yawgoo,2,int,1,NA,ext_chla,µg/L,3.7240695,m07 fluorometer with older curve,-71.571179,41.513535
2019-06-10,yawgoo,2,int,2,NA,ext_chla,µg/L,3.7366205499999996,m07 fluorometer with older curve,-71.571179,41.513535
2019-06-10,yawgoo,3,int,1,NA,ext_chla,µg/L,5.132359399999999,m07 fluorometer with older curve,-71.56939,41.510087
2019-06-10,yawgoo,3,int,2,NA,ext_chla,µg/L,5.197332149999999,m07 fluorometer with older curve,-71.56939,41.510087
2019-06-10,yawgoo,4,int,1,NA,ext_chla,µg/L,4.0515498999999995,m07 fluorometer with older curve,-71.57059,41.508108
2019-06-10,yawgoo,4,int,2,NA,ext_chla,µg/L,3.88670095,m07 fluorometer with older curve,-71.57059,41.508108
2019-06-10,yawgoo,5,int,1,NA,ext_chla,µg/L,4.067028049999999,m07 fluorometer with older curve,-71.572813,41.50866
2019-06-10,yawgoo,5,int,2,NA,ext_chla,µg/L,3.64313075,m07 fluorometer with older curve,-71.572813,41.50866
2019-06-10,yawgoo,6,int,1,NA,ext_chla,µg/L,3.8263849499999996,m07 fluorometer with older curve,-71.575512,41.512846
2019-06-10,yawgoo,6,int,2,NA,ext_chla,µg/L,3.6386514,m07 fluorometer with older curve,-71.575512,41.512846
2019-06-10,yawgoo,p,int,1,NA,ext_chla,µg/L,4.298224599999999,m07 fluorometer with older curve,-71.573015,41.510675
2019-06-10,yawgoo,p,int,2,NA,ext_chla,µg/L,4.43566525,m07 fluorometer with older curve,-71.573015,41.510675
2019-06-10,yawgoo,p,int,3,NA,ext_chla,µg/L,4.308247699999999,m07 fluorometer with older curve,-71.573015,41.510675
2019-06-12,mashapaug,1,int,1,NA,ext_chla,µg/L,3.9113152,m07 fluorometer with older curve,-71.435347,41.793138
2019-06-12,mashapaug,1,int,2,NA,ext_chla,µg/L,3.8231474000000003,m07 fluorometer with older curve,-71.435347,41.793138
2019-06-12,mashapaug,2,int,1,NA,ext_chla,µg/L,4.113019,m07 fluorometer with older curve,-71.431722,41.789743
2019-06-12,mashapaug,2,int,2,NA,ext_chla,µg/L,3.9313613999999997,m07 fluorometer with older curve,-71.431722,41.789743
2019-06-12,mashapaug,3,int,1,NA,ext_chla,µg/L,3.5581118000000003,m07 fluorometer with older curve,-71.430135,41.791237
2019-06-12,mashapaug,3,int,2,NA,ext_chla,µg/L,3.5119878000000004,m07 fluorometer with older curve,-71.430135,41.791237
2019-06-12,mashapaug,4,int,1,NA,ext_chla,µg/L,4.04472,m07 fluorometer with older curve,-71.431909,41.793443
2019-06-12,mashapaug,4,int,2,NA,ext_chla,µg/L,3.9570844,m07 fluorometer with older curve,-71.431909,41.793443
2019-06-12,mashapaug,5,int,1,NA,ext_chla,µg/L,2.7844703999999996,m07 fluorometer with older curve,-71.4307,41.797719
2019-06-12,mashapaug,5,int,2,NA,ext_chla,µg/L,2.9941571999999996,m07 fluorometer with older curve,-71.4307,41.797719
2019-06-12,mashapaug,6,int,1,NA,ext_chla,µg/L,3.7078374000000003,m07 fluorometer with older curve,-71.432367,41.79829
2019-06-12,mashapaug,6,int,2,NA,ext_chla,µg/L,3.5141165999999995,m07 fluorometer with older curve,-71.432367,41.79829
2019-06-12,mashapaug,p,int,1,NA,ext_chla,µg/L,3.8119712000000003,m07 fluorometer with older curve,-71.433295,41.793894
2019-06-12,mashapaug,p,int,2,NA,ext_chla,µg/L,3.9373929999999997,m07 fluorometer with older curve,-71.433295,41.793894
2019-06-12,mashapaug,p,int,3,NA,ext_chla,µg/L,4.0301732,m07 fluorometer with older curve,-71.433295,41.793894
2019-06-12,warwick,1,int,1,NA,ext_chla,µg/L,18.2586289,m07 fluorometer with older curve,-71.410363,41.725555
2019-06-12,warwick,1,int,2,NA,ext_chla,µg/L,18.9178473,m07 fluorometer with older curve,-71.410363,41.725555
2019-06-12,warwick,2,int,1,NA,ext_chla,µg/L,28.188593899999997,m07 fluorometer with older curve,-71.411058,41.721389
2019-06-12,warwick,2,int,2,NA,ext_chla,µg/L,28.308161499999997,m07 fluorometer with older curve,-71.411058,41.721389
2019-06-12,warwick,3,int,1,NA,ext_chla,µg/L,25.1342981,m07 fluorometer with older curve,-71.414491,41.720409
2019-06-12,warwick,3,int,2,NA,ext_chla,µg/L,26.905459699999998,m07 fluorometer with older curve,-71.414491,41.720409
2019-06-12,warwick,4,int,1,NA,ext_chla,µg/L,26.980322499999996,m07 fluorometer with older curve,-71.413968,41.722483
2019-06-12,warwick,4,int,2,NA,ext_chla,µg/L,29.153472499999996,m07 fluorometer with older curve,-71.413968,41.722483
2019-06-12,warwick,5,int,1,NA,ext_chla,µg/L,20.6526419,m07 fluorometer with older curve,-71.415196,41.725119
2019-06-12,warwick,5,int,2,NA,ext_chla,µg/L,19.8497295,m07 fluorometer with older curve,-71.415196,41.725119
2019-06-12,warwick,6,int,1,NA,ext_chla,µg/L,21.590733099999998,m07 fluorometer with older curve,-71.414031,41.726751
2019-06-12,warwick,6,int,2,NA,ext_chla,µg/L,22.444204499999998,m07 fluorometer with older curve,-71.414031,41.726751
2019-06-12,warwick,p,int,1,NA,ext_chla,µg/L,31.248566500000003,m07 fluorometer with older curve,-71.411984,41.722666
2019-06-12,warwick,p,int,2,NA,ext_chla,µg/L,30.917360699999996,m07 fluorometer with older curve,-71.411984,41.722666
2019-06-12,warwick,p,int,3,NA,ext_chla,µg/L,29.3191641,m07 fluorometer with older curve,-71.411984,41.722666
2019-06-18,mashapaug,1,int,1,NA,ext_chla,µg/L,9.161911699999997,m07 fluorometer with older curve,-71.435347,41.793138
2019-06-18,mashapaug,1,int,2,NA,ext_chla,µg/L,8.877539499999997,m07 fluorometer with older curve,-71.435347,41.793138
2019-06-18,mashapaug,2,int,1,NA,ext_chla,µg/L,12.280603699999999,m07 fluorometer with older curve,-71.431722,41.789743
2019-06-18,mashapaug,2,int,2,NA,ext_chla,µg/L,11.671234699999998,m07 fluorometer with older curve,-71.431722,41.789743
2019-06-18,mashapaug,3,int,1,NA,ext_chla,µg/L,12.765792699999999,m07 fluorometer with older curve,-71.430135,41.791237
2019-06-18,mashapaug,3,int,2,NA,ext_chla,µg/L,12.5548641,m07 fluorometer with older curve,-71.430135,41.791237
2019-06-18,mashapaug,4,int,1,NA,ext_chla,µg/L,10.089536299999999,m07 fluorometer with older curve,-71.431909,41.793443
2019-06-18,mashapaug,4,int,2,NA,ext_chla,µg/L,9.6549063,m07 fluorometer with older curve,-71.431909,41.793443
2019-06-18,mashapaug,5,int,1,NA,ext_chla,µg/L,7.9259659,m07 fluorometer with older curve,-71.4307,41.797719
2019-06-18,mashapaug,5,int,2,NA,ext_chla,µg/L,7.630417499999999,m07 fluorometer with older curve,-71.4307,41.797719
2019-06-18,mashapaug,6,int,1,NA,ext_chla,µg/L,7.509430699999999,m07 fluorometer with older curve,-71.432367,41.79829
2019-06-18,mashapaug,6,int,2,NA,ext_chla,µg/L,8.708477299999998,m07 fluorometer with older curve,-71.432367,41.79829
2019-06-18,mashapaug,p,int,1,NA,ext_chla,µg/L,9.3882741,m07 fluorometer with older curve,-71.433295,41.793894
2019-06-18,mashapaug,p,int,2,NA,ext_chla,µg/L,9.2958487,m07 fluorometer with older curve,-71.433295,41.793894
2019-06-18,mashapaug,p,int,3,NA,ext_chla,µg/L,9.8901387,m07 fluorometer with older curve,-71.433295,41.793894
2019-06-26,yawgoo,1,int,1,NA,ext_chla,µg/L,2.2877504,m07 fluorometer with older curve,-71.573721,41.515308
2019-06-26,yawgoo,1,int,2,NA,ext_chla,µg/L,2.3354118666666666,m07 fluorometer with older curve,-71.573721,41.515308
2019-06-26,yawgoo,2,int,1,NA,ext_chla,µg/L,3.4419739333333332,m07 fluorometer with older curve,-71.571179,41.513535
2019-06-26,yawgoo,2,int,2,NA,ext_chla,µg/L,3.7518917333333333,m07 fluorometer with older curve,-71.571179,41.513535
2019-06-26,yawgoo,3,int,1,NA,ext_chla,µg/L,1.9813214666666668,m07 fluorometer with older curve,-71.56939,41.510087
2019-06-26,yawgoo,3,int,2,NA,ext_chla,µg/L,2.2920080000000005,m07 fluorometer with older curve,-71.56939,41.510087
2019-06-26,yawgoo,4,int,1,NA,ext_chla,µg/L,2.2401480666666664,m07 fluorometer with older curve,-71.57059,41.508108
2019-06-26,yawgoo,4,int,2,NA,ext_chla,µg/L,2.5192574000000003,m07 fluorometer with older curve,-71.57059,41.508108
2019-06-26,yawgoo,5,int,1,NA,ext_chla,µg/L,1.7307735333333334,m07 fluorometer with older curve,-71.572813,41.50866
2019-06-26,yawgoo,5,int,2,NA,ext_chla,µg/L,1.7247419333333336,m07 fluorometer with older curve,-71.572813,41.50866
2019-06-26,yawgoo,6,int,1,NA,ext_chla,µg/L,3.104026933333333,m07 fluorometer with older curve,-71.575512,41.512846
2019-06-26,yawgoo,6,int,2,NA,ext_chla,µg/L,3.631259733333333,m07 fluorometer with older curve,-71.575512,41.512846
2019-06-26,yawgoo,p,int,1,NA,ext_chla,µg/L,1.7446107333333334,m07 fluorometer with older curve,-71.573015,41.510675
2019-06-26,yawgoo,p,int,2,NA,ext_chla,µg/L,2.3268375333333333,m07 fluorometer with older curve,-71.573015,41.510675
2019-06-27,mashapaug,1,int,1,NA,ext_chla,µg/L,20.328975599999996,m07 fluorometer with older curve,-71.435347,41.793138
2019-06-27,mashapaug,1,int,2,NA,ext_chla,µg/L,22.0110824,m07 fluorometer with older curve,-71.435347,41.793138
2019-06-27,mashapaug,2,int,1,NA,ext_chla,µg/L,17.8276356,m07 fluorometer with older curve,-71.431722,41.789743
2019-06-27,mashapaug,2,int,2,NA,ext_chla,µg/L,17.9406394,m07 fluorometer with older curve,-71.431722,41.789743
2019-06-27,mashapaug,3,int,1,NA,ext_chla,µg/L,17.3592996,m07 fluorometer with older curve,-71.430135,41.791237
2019-06-27,mashapaug,3,int,2,NA,ext_chla,µg/L,16.540421199999997,m07 fluorometer with older curve,-71.430135,41.791237
2019-06-27,mashapaug,4,int,1,NA,ext_chla,µg/L,20.333765399999994,m07 fluorometer with older curve,-71.431909,41.793443
2019-06-27,mashapaug,4,int,2,NA,ext_chla,µg/L,17.8398762,m07 fluorometer with older curve,-71.431909,41.793443
2019-06-27,mashapaug,5,int,1,NA,ext_chla,µg/L,15.2833648,m07 fluorometer with older curve,-71.4307,41.797719
2019-06-27,mashapaug,5,int,2,NA,ext_chla,µg/L,14.892552599999998,m07 fluorometer with older curve,-71.4307,41.797719
2019-06-27,mashapaug,6,int,1,NA,ext_chla,µg/L,15.5856544,m07 fluorometer with older curve,-71.432367,41.79829
2019-06-27,mashapaug,6,int,2,NA,ext_chla,µg/L,14.970608599999998,m07 fluorometer with older curve,-71.432367,41.79829
2019-06-27,mashapaug,p,int,1,NA,ext_chla,µg/L,16.7699768,m07 fluorometer with older curve,-71.433295,41.793894
2019-06-27,mashapaug,p,int,2,NA,ext_chla,µg/L,18.487208799999998,m07 fluorometer with older curve,-71.433295,41.793894
2019-06-27,mashapaug,p,int,3,NA,ext_chla,µg/L,16.7052258,m07 fluorometer with older curve,-71.433295,41.793894
2019-06-27,warwick,1,int,1,NA,ext_chla,µg/L,7.968364499999999,m07 fluorometer with older curve,-71.410363,41.725555
2019-06-27,warwick,1,int,2,NA,ext_chla,µg/L,8.2621389,m07 fluorometer with older curve,-71.410363,41.725555
2019-06-27,warwick,2,int,1,NA,ext_chla,µg/L,9.8954607,m07 fluorometer with older curve,-71.411058,41.721389
2019-06-27,warwick,2,int,2,NA,ext_chla,µg/L,9.339134299999998,m07 fluorometer with older curve,-71.411058,41.721389
2019-06-27,warwick,3,int,1,NA,ext_chla,µg/L,6.6662485,m07 fluorometer with older curve,-71.414491,41.720409
2019-06-27,warwick,3,int,2,NA,ext_chla,µg/L,6.1952515,m07 fluorometer with older curve,-71.414491,41.720409
2019-06-27,warwick,4,int,1,NA,ext_chla,µg/L,8.4812279,m07 fluorometer with older curve,-71.413968,41.722483
2019-06-27,warwick,4,int,2,NA,ext_chla,µg/L,8.4382971,m07 fluorometer with older curve,-71.413968,41.722483
2019-06-27,warwick,5,int,1,NA,ext_chla,µg/L,7.7519365,m07 fluorometer with older curve,-71.415196,41.725119
2019-06-27,warwick,5,int,2,NA,ext_chla,µg/L,7.5161719,m07 fluorometer with older curve,-71.415196,41.725119
2019-06-27,warwick,6,int,1,NA,ext_chla,µg/L,7.424101299999999,m07 fluorometer with older curve,-71.414031,41.726751
2019-06-27,warwick,6,int,2,NA,ext_chla,µg/L,7.574891299999999,m07 fluorometer with older curve,-71.414031,41.726751
2019-06-27,warwick,p,int,1,NA,ext_chla,µg/L,9.3116373,m07 fluorometer with older curve,-71.411984,41.722666
2019-06-27,warwick,p,int,2,NA,ext_chla,µg/L,9.401401699999997,m07 fluorometer with older curve,-71.411984,41.722666
2019-07-01,mashapaug,1,int,1,NA,ext_chla,µg/L,13.851924199999997,m07 fluorometer with older curve,-71.435347,41.793138
2019-07-01,mashapaug,1,int,2,NA,ext_chla,µg/L,14.157407,m07 fluorometer with older curve,-71.435347,41.793138
2019-07-01,mashapaug,2,int,1,NA,ext_chla,µg/L,14.059836999999998,m07 fluorometer with older curve,-71.431722,41.789743
2019-07-01,mashapaug,2,int,2,NA,ext_chla,µg/L,13.9867482,m07 fluorometer with older curve,-71.431722,41.789743
2019-07-01,mashapaug,3,int,1,NA,ext_chla,µg/L,13.976991199999999,m07 fluorometer with older curve,-71.430135,41.791237
2019-07-01,mashapaug,3,int,2,NA,ext_chla,µg/L,14.192,m07 fluorometer with older curve,-71.430135,41.791237
2019-07-01,mashapaug,4,int,1,NA,ext_chla,µg/L,14.956239199999997,m07 fluorometer with older curve,-71.431909,41.793443
2019-07-01,mashapaug,4,int,2,NA,ext_chla,µg/L,14.678430799999997,m07 fluorometer with older curve,-71.431909,41.793443
2019-07-01,mashapaug,5,int,1,NA,ext_chla,µg/L,16.440545,m07 fluorometer with older curve,-71.4307,41.797719
2019-07-01,mashapaug,5,int,2,NA,ext_chla,µg/L,15.253384199999998,m07 fluorometer with older curve,-71.4307,41.797719
2019-07-01,mashapaug,6,int,1,NA,ext_chla,µg/L,14.324517799999997,m07 fluorometer with older curve,-71.432367,41.79829
2019-07-01,mashapaug,6,int,2,NA,ext_chla,µg/L,16.6979524,m07 fluorometer with older curve,-71.432367,41.79829
2019-07-01,mashapaug,p,int,1,NA,ext_chla,µg/L,13.9239486,m07 fluorometer with older curve,-71.433295,41.793894
2019-07-01,mashapaug,p,int,2,NA,ext_chla,µg/L,14.625920399999996,m07 fluorometer with older curve,-71.433295,41.793894
2019-07-01,mashapaug,p,int,3,NA,ext_chla,µg/L,14.2182552,m07 fluorometer with older curve,-71.433295,41.793894
2019-07-01,warwick,1,int,1,NA,ext_chla,µg/L,13.9859499,m07 fluorometer with older curve,-71.410363,41.725555
2019-07-01,warwick,1,int,2,NA,ext_chla,µg/L,14.2130219,m07 fluorometer with older curve,-71.410363,41.725555
2019-07-01,warwick,2,int,1,NA,ext_chla,µg/L,14.329751099999998,m07 fluorometer with older curve,-71.411058,41.721389
2019-07-01,warwick,2,int,2,NA,ext_chla,µg/L,15.432646899999998,m07 fluorometer with older curve,-71.411058,41.721389
2019-07-01,warwick,3,int,1,NA,ext_chla,µg/L,12.0405815,m07 fluorometer with older curve,-71.414491,41.720409
2019-07-01,warwick,3,int,2,NA,ext_chla,µg/L,12.832140299999999,m07 fluorometer with older curve,-71.414491,41.720409
2019-07-01,warwick,4,int,1,NA,ext_chla,µg/L,12.6187281,m07 fluorometer with older curve,-71.413968,41.722483
2019-07-01,warwick,4,int,2,NA,ext_chla,µg/L,12.7963055,m07 fluorometer with older curve,-71.413968,41.722483
2019-07-01,warwick,5,int,1,NA,ext_chla,µg/L,14.841727499999998,m07 fluorometer with older curve,-71.415196,41.725119
2019-07-01,warwick,5,int,2,NA,ext_chla,µg/L,13.7414927,m07 fluorometer with older curve,-71.415196,41.725119
2019-07-01,warwick,6,int,1,NA,ext_chla,µg/L,14.069860099999998,m07 fluorometer with older curve,-71.414031,41.726751
2019-07-01,warwick,6,int,2,NA,ext_chla,µg/L,14.1647691,m07 fluorometer with older curve,-71.414031,41.726751
2019-07-01,warwick,p,int,1,NA,ext_chla,µg/L,12.3244215,m07 fluorometer with older curve,-71.411984,41.722666
2019-07-01,warwick,p,int,2,NA,ext_chla,µg/L,11.362026499999999,m07 fluorometer with older curve,-71.411984,41.722666
2019-07-01,warwick,p,int,3,NA,ext_chla,µg/L,13.4856819,m07 fluorometer with older curve,-71.411984,41.722666
2019-07-01,yawgoo,1,int,1,NA,ext_chla,µg/L,3.9554582333333337,m07 fluorometer with older curve,-71.573721,41.515308
2019-07-01,yawgoo,1,int,2,NA,ext_chla,µg/L,4.172122766666667,m07 fluorometer with older curve,-71.573721,41.515308
2019-07-01,yawgoo,2,int,1,NA,ext_chla,µg/L,3.4191780333333335,m07 fluorometer with older curve,-71.571179,41.513535
2019-07-01,yawgoo,2,int,2,NA,ext_chla,µg/L,2.9106905,m07 fluorometer with older curve,-71.571179,41.513535
2019-07-01,yawgoo,3,int,1,NA,ext_chla,µg/L,2.3675508333333335,m07 fluorometer with older curve,-71.56939,41.510087
2019-07-01,yawgoo,3,int,2,NA,ext_chla,µg/L,2.2818074999999998,m07 fluorometer with older curve,-71.56939,41.510087
2019-07-01,yawgoo,4,int,1,NA,ext_chla,µg/L,8.9013111,m07 fluorometer with older curve,-71.57059,41.508108
2019-07-01,yawgoo,4,int,2,NA,ext_chla,µg/L,2.797982366666667,m07 fluorometer with older curve,-71.57059,41.508108
2019-07-01,yawgoo,5,int,1,NA,ext_chla,µg/L,2.0813455,m07 fluorometer with older curve,-71.572813,41.50866
2019-07-01,yawgoo,6,int,1,NA,ext_chla,µg/L,2.4066971,m07 fluorometer with older curve,-71.575512,41.512846
2019-07-01,yawgoo,6,int,2,NA,ext_chla,µg/L,16.61176556666667,m07 fluorometer with older curve,-71.575512,41.512846
2019-07-01,yawgoo,p,int,1,NA,ext_chla,µg/L,2.7256622999999998,m07 fluorometer with older curve,-71.573015,41.510675
2019-07-01,yawgoo,p,int,2,NA,ext_chla,µg/L,2.5411071666666665,m07 fluorometer with older curve,-71.573015,41.510675
2019-07-01,yawgoo,p,int,3,NA,ext_chla,µg/L,2.6687169,m07 fluorometer with older curve,-71.573015,41.510675
2019-07-08,yawgoo,1,int,1,NA,ext_chla,µg/L,2.1699568,m07 fluorometer with older curve,-71.573721,41.515308
2019-07-08,yawgoo,1,int,2,NA,ext_chla,µg/L,1.7236775333333334,m07 fluorometer with older curve,-71.573721,41.515308
2019-07-08,yawgoo,2,int,1,NA,ext_chla,µg/L,1.7279351333333333,m07 fluorometer with older curve,-71.571179,41.513535
2019-07-08,yawgoo,2,int,2,NA,ext_chla,µg/L,1.8541847999999999,m07 fluorometer with older curve,-71.571179,41.513535
2019-07-08,yawgoo,3,int,1,NA,ext_chla,µg/L,2.003969533333333,m07 fluorometer with older curve,-71.56939,41.510087
2019-07-08,yawgoo,3,int,2,NA,ext_chla,µg/L,2.2416264,m07 fluorometer with older curve,-71.56939,41.510087
2019-07-08,yawgoo,4,int,1,NA,ext_chla,µg/L,2.1653444000000004,m07 fluorometer with older curve,-71.57059,41.508108
2019-07-08,yawgoo,4,int,2,NA,ext_chla,µg/L,2.1416910666666666,m07 fluorometer with older curve,-71.57059,41.508108
2019-07-08,yawgoo,5,int,1,NA,ext_chla,µg/L,2.3117585333333333,m07 fluorometer with older curve,-71.572813,41.50866
2019-07-08,yawgoo,5,int,2,NA,ext_chla,µg/L,2.064995133333333,m07 fluorometer with older curve,-71.572813,41.50866
2019-07-08,yawgoo,6,int,1,NA,ext_chla,µg/L,2.1411588666666668,m07 fluorometer with older curve,-71.575512,41.512846
2019-07-08,yawgoo,6,int,2,NA,ext_chla,µg/L,1.630719933333333,m07 fluorometer with older curve,-71.575512,41.512846
2019-07-08,yawgoo,p,int,1,NA,ext_chla,µg/L,1.5662054666666667,m07 fluorometer with older curve,-71.573015,41.510675
2019-07-08,yawgoo,p,int,2,NA,ext_chla,µg/L,1.4749036000000002,m07 fluorometer with older curve,-71.573015,41.510675
2019-07-08,yawgoo,p,int,3,NA,ext_chla,µg/L,1.5012770666666666,m07 fluorometer with older curve,-71.573015,41.510675
2019-07-10,mashapaug,1,int,1,NA,ext_chla,µg/L,5.280488399999999,m07 fluorometer with older curve,-71.435347,41.793138
2019-07-10,mashapaug,1,int,2,NA,ext_chla,µg/L,5.6867344,m07 fluorometer with older curve,-71.435347,41.793138
2019-07-10,mashapaug,2,int,1,NA,ext_chla,µg/L,5.4082164,m07 fluorometer with older curve,-71.431722,41.789743
2019-07-10,mashapaug,2,int,2,NA,ext_chla,µg/L,6.16465,m07 fluorometer with older curve,-71.431722,41.789743
2019-07-10,mashapaug,3,int,1,NA,ext_chla,µg/L,4.892514599999998,m07 fluorometer with older curve,-71.430135,41.791237
2019-07-10,mashapaug,3,int,2,NA,ext_chla,µg/L,5.180612199999999,m07 fluorometer with older curve,-71.430135,41.791237
2019-07-10,mashapaug,4,int,1,NA,ext_chla,µg/L,5.8194295999999985,m07 fluorometer with older curve,-71.431909,41.793443
2019-07-10,mashapaug,4,int,2,NA,ext_chla,µg/L,5.6473515999999995,m07 fluorometer with older curve,-71.431909,41.793443
2019-07-10,mashapaug,5,int,1,NA,ext_chla,µg/L,5.5370088,m07 fluorometer with older curve,-71.4307,41.797719
2019-07-10,mashapaug,5,int,2,NA,ext_chla,µg/L,6.7392486,m07 fluorometer with older curve,-71.4307,41.797719
2019-07-10,mashapaug,6,int,1,NA,ext_chla,µg/L,5.3251932,m07 fluorometer with older curve,-71.432367,41.79829
2019-07-10,mashapaug,6,int,2,NA,ext_chla,µg/L,5.8451526,m07 fluorometer with older curve,-71.432367,41.79829
2019-07-10,mashapaug,p,int,1,NA,ext_chla,µg/L,4.072216999999999,m07 fluorometer with older curve,-71.433295,41.793894
2019-07-10,mashapaug,p,int,2,NA,ext_chla,µg/L,4.06246,m07 fluorometer with older curve,-71.433295,41.793894
2019-07-10,mashapaug,p,int,3,NA,ext_chla,µg/L,3.7798617999999995,m07 fluorometer with older curve,-71.433295,41.793894
