date,time,waterbody,site,depth,field_dups,lab_reps,variable,units,value,notes
2017-06-07,NA,yawgoo,6,2,1,NA,do,%,76,NA
2017-06-07,NA,yawgoo,6,0,1,NA,do,mg/L,7.89,NA
2017-06-07,NA,yawgoo,6,1,1,NA,do,mg/L,7.56,NA
2017-06-07,NA,yawgoo,6,2,1,NA,do,mg/L,7.36,NA
2017-06-07,NA,yawgoo,6,int,1,NA,ext_chla,µg/L,1.752,m07 fluorometer with older curve
2017-06-07,NA,yawgoo,6,int,2,NA,ext_chla,µg/L,1.896,m07 fluorometer with older curve
2017-06-07,NA,yawgoo,6,int,1,NA,ext_chla,rfu,9.873,m07 fluorometer with older curve
2017-06-07,NA,yawgoo,6,int,2,NA,ext_chla,rfu,10.689,m07 fluorometer with older curve
2017-06-07,NA,yawgoo,6,0,1,NA,ph,ph,6.57,NA
2017-06-07,NA,yawgoo,6,1,1,NA,ph,ph,6.56,NA
2017-06-07,NA,yawgoo,6,2,1,NA,ph,ph,6.55,NA
2017-06-07,NA,yawgoo,6,0,1,NA,temp,degrees C,17.4,NA
2017-06-07,NA,yawgoo,6,1,1,NA,temp,degrees C,17.4,NA
2017-06-07,NA,yawgoo,6,2,1,NA,temp,degrees C,17.2,NA
2017-06-07,NA,yawgoo,p,0,1,NA,do,%,79.9,NA
2017-06-07,NA,yawgoo,p,1,1,NA,do,%,79.5,NA
2017-06-07,NA,yawgoo,p,2,1,NA,do,%,75.6,NA
2017-06-07,NA,yawgoo,p,3,1,NA,do,%,75.8,NA
2017-06-07,NA,yawgoo,p,4,1,NA,do,%,57.7,NA
2017-06-07,NA,yawgoo,p,5,1,NA,do,%,47.2,NA
2017-06-07,NA,yawgoo,p,6,1,NA,do,%,50.2,NA
2017-06-07,NA,yawgoo,p,7,1,NA,do,%,41.3,NA
2017-06-07,NA,yawgoo,p,8,1,NA,do,%,32.5,NA
2017-06-07,NA,yawgoo,p,9,1,NA,do,%,28.7,NA
2017-06-07,NA,yawgoo,p,10,1,NA,do,%,27,NA
2017-06-07,NA,yawgoo,p,0,1,NA,do,mg/L,8.07,NA
2017-06-07,NA,yawgoo,p,1,1,NA,do,mg/L,7.62,NA
2017-06-07,NA,yawgoo,p,2,1,NA,do,mg/L,7.48,NA
2017-06-07,NA,yawgoo,p,3,1,NA,do,mg/L,7.48,NA
2017-06-07,NA,yawgoo,p,4,1,NA,do,mg/L,5.81,NA
2017-06-07,NA,yawgoo,p,5,1,NA,do,mg/L,4.93,NA
2017-06-07,NA,yawgoo,p,6,1,NA,do,mg/L,5.37,NA
2017-06-07,NA,yawgoo,p,7,1,NA,do,mg/L,4.31,NA
2017-06-07,NA,yawgoo,p,8,1,NA,do,mg/L,3.52,NA
2017-06-07,NA,yawgoo,p,9,1,NA,do,mg/L,3.14,NA
2017-06-07,NA,yawgoo,p,10,1,NA,do,mg/L,2.96,NA
2017-06-07,NA,yawgoo,p,int,1,NA,ext_chla,µg/L,2.742,m07 fluorometer with older curve
2017-06-07,NA,yawgoo,p,int,2,NA,ext_chla,µg/L,1.693,m07 fluorometer with older curve
2017-06-07,NA,yawgoo,p,int,3,NA,ext_chla,µg/L,2.215,m07 fluorometer with older curve
2017-06-07,NA,yawgoo,p,int,1,NA,ext_chla,rfu,15.457,m07 fluorometer with older curve
2017-06-07,NA,yawgoo,p,int,2,NA,ext_chla,rfu,9.543,m07 fluorometer with older curve
2017-06-07,NA,yawgoo,p,int,3,NA,ext_chla,rfu,12.483,m07 fluorometer with older curve
2017-06-07,NA,yawgoo,p,0,1,NA,ph,ph,6.62,NA
2017-06-07,NA,yawgoo,p,1,1,NA,ph,ph,6.61,NA
2017-06-07,NA,yawgoo,p,2,1,NA,ph,ph,6.59,NA
2017-06-07,NA,yawgoo,p,3,1,NA,ph,ph,6.54,NA
2017-06-07,NA,yawgoo,p,4,1,NA,ph,ph,6.49,NA
2017-06-07,NA,yawgoo,p,5,1,NA,ph,ph,6.05,NA
2017-06-07,NA,yawgoo,p,6,1,NA,ph,ph,6.05,NA
2017-06-07,NA,yawgoo,p,7,1,NA,ph,ph,5.98,NA
2017-06-07,NA,yawgoo,p,8,1,NA,ph,ph,5.98,NA
2017-06-07,NA,yawgoo,p,9,1,NA,ph,ph,6.1,NA
2017-06-07,NA,yawgoo,p,10,1,NA,ph,ph,6.15,NA
2017-06-07,NA,yawgoo,p,0,1,NA,temp,degrees C,17.3,NA
2017-06-07,NA,yawgoo,p,1,1,NA,temp,degrees C,17.3,NA
2017-06-07,NA,yawgoo,p,2,1,NA,temp,degrees C,16.9,NA
2017-06-07,NA,yawgoo,p,3,1,NA,temp,degrees C,16.8,NA
2017-06-07,NA,yawgoo,p,4,1,NA,temp,degrees C,16.4,NA
2017-06-07,NA,yawgoo,p,5,1,NA,temp,degrees C,13.2,NA
2017-06-07,NA,yawgoo,p,6,1,NA,temp,degrees C,12.4,NA
2017-06-07,NA,yawgoo,p,7,1,NA,temp,degrees C,11.4,NA
2017-06-07,NA,yawgoo,p,8,1,NA,temp,degrees C,11,NA
2017-06-07,NA,yawgoo,p,9,1,NA,temp,degrees C,11,NA
2017-06-07,NA,yawgoo,p,10,1,NA,temp,degrees C,11,NA
2017-06-12,NA,warwick,1,0,1,NA,do,%,133.8,NA
2017-06-12,NA,warwick,1,1,1,NA,do,%,120.9,NA
2017-06-12,NA,warwick,1,2,1,NA,do,%,124.8,NA
2017-06-12,NA,warwick,1,0,1,NA,do,mg/L,10.77,NA
2017-06-12,NA,warwick,1,1,1,NA,do,mg/L,9.74,NA
2017-06-12,NA,warwick,1,2,1,NA,do,mg/L,11.07,NA
2017-06-12,NA,warwick,1,int,1,NA,ext_chla,µg/L,11.043,m07 fluorometer with older curve
2017-06-12,NA,warwick,1,int,2,NA,ext_chla,µg/L,8.862,m07 fluorometer with older curve
2017-06-12,NA,warwick,1,int,1,NA,ext_chla,rfu,62.251,m07 fluorometer with older curve
2017-06-12,NA,warwick,1,int,2,NA,ext_chla,rfu,49.956,m07 fluorometer with older curve
2017-06-12,NA,warwick,1,0,1,NA,ph,ph,8.7,NA
2017-06-12,NA,warwick,1,1,1,NA,ph,ph,8.49,NA
2017-06-12,NA,warwick,1,2,1,NA,ph,ph,8.72,NA
2017-06-12,NA,warwick,1,0,1,NA,temp,degrees C,26.2,NA
2017-06-12,NA,warwick,1,1,1,NA,temp,degrees C,25.8,NA
2017-06-12,NA,warwick,1,2,1,NA,temp,degrees C,21.9,NA
2017-06-12,NA,warwick,2,0,1,NA,do,%,133.2,NA
2017-06-12,NA,warwick,2,1,1,NA,do,%,130.8,NA
2017-06-12,NA,warwick,2,2,1,NA,do,%,129.2,NA
2017-06-12,NA,warwick,2,0,1,NA,do,mg/L,11,NA
2017-06-12,NA,warwick,2,1,1,NA,do,mg/L,11.31,NA
2017-06-12,NA,warwick,2,2,1,NA,do,mg/L,11.43,NA
2017-06-12,NA,warwick,2,int,1,NA,ext_chla,µg/L,9.259,m07 fluorometer with older curve
2017-06-12,NA,warwick,2,int,2,NA,ext_chla,µg/L,10.689,m07 fluorometer with older curve
2017-06-12,NA,warwick,2,int,1,NA,ext_chla,rfu,52.194,m07 fluorometer with older curve
2017-06-12,NA,warwick,2,int,2,NA,ext_chla,rfu,60.252,m07 fluorometer with older curve
2017-06-12,NA,warwick,2,0,1,NA,ph,ph,8.8,NA
2017-06-12,NA,warwick,2,1,1,NA,ph,ph,8.86,NA
2017-06-12,NA,warwick,2,2,1,NA,ph,ph,8.8,NA
2017-06-12,NA,warwick,2,0,1,NA,temp,degrees C,24.4,NA
2017-06-12,NA,warwick,2,1,1,NA,temp,degrees C,23.2,NA
2017-06-12,NA,warwick,2,2,1,NA,temp,degrees C,21.7,NA
2017-06-12,NA,warwick,3,0,1,NA,do,%,112.6,NA
2017-06-12,NA,warwick,3,1,1,NA,do,%,125.3,NA
2017-06-12,NA,warwick,3,2,1,NA,do,%,131.2,NA
2017-06-12,NA,warwick,3,0,1,NA,do,mg/L,9.85,NA
2017-06-12,NA,warwick,3,1,1,NA,do,mg/L,10.8,NA
2017-06-12,NA,warwick,3,2,1,NA,do,mg/L,11.7,NA
2017-06-12,NA,warwick,3,int,1,NA,ext_chla,µg/L,9.191,m07 fluorometer with older curve
2017-06-12,NA,warwick,3,int,2,NA,ext_chla,µg/L,10.291,m07 fluorometer with older curve
2017-06-12,NA,warwick,3,int,1,NA,ext_chla,rfu,51.812,m07 fluorometer with older curve
2017-06-12,NA,warwick,3,int,2,NA,ext_chla,rfu,58.008,m07 fluorometer with older curve
2017-06-12,NA,warwick,3,0,1,NA,ph,ph,8.91,NA
2017-06-12,NA,warwick,3,1,1,NA,ph,ph,8.75,NA
2017-06-12,NA,warwick,3,2,1,NA,ph,ph,8.64,NA
2017-06-12,NA,warwick,3,0,1,NA,temp,degrees C,25,NA
2017-06-12,NA,warwick,3,1,1,NA,temp,degrees C,22.6,NA
2017-06-12,NA,warwick,3,2,1,NA,temp,degrees C,20.6,NA
2017-06-12,NA,warwick,4,0,1,NA,do,%,129.9,NA
2017-06-12,NA,warwick,4,1,1,NA,do,%,128.4,NA
2017-06-12,NA,warwick,4,2,1,NA,do,%,124.8,NA
2017-06-12,NA,warwick,4,0,1,NA,do,mg/L,10.67,NA
2017-06-12,NA,warwick,4,1,1,NA,do,mg/L,10.99,NA
2017-06-12,NA,warwick,4,2,1,NA,do,mg/L,10.95,NA
2017-06-12,NA,warwick,4,int,1,NA,ext_chla,µg/L,15.254,m07 fluorometer with older curve
2017-06-12,NA,warwick,4,int,2,NA,ext_chla,µg/L,10.991,m07 fluorometer with older curve
2017-06-12,NA,warwick,4,int,1,NA,ext_chla,rfu,85.985,m07 fluorometer with older curve
2017-06-12,NA,warwick,4,int,2,NA,ext_chla,rfu,61.957,m07 fluorometer with older curve
2017-06-12,NA,warwick,4,0,1,NA,ph,ph,8.76,NA
2017-06-12,NA,warwick,4,1,1,NA,ph,ph,8.82,NA
2017-06-12,NA,warwick,4,2,1,NA,ph,ph,8.49,NA
2017-06-12,NA,warwick,4,0,1,NA,temp,degrees C,25.5,NA
2017-06-12,NA,warwick,4,1,1,NA,temp,degrees C,22.8,NA
2017-06-12,NA,warwick,4,2,1,NA,temp,degrees C,20.9,NA
2017-06-12,NA,warwick,5,0,1,NA,do,%,138.1,NA
2017-06-12,NA,warwick,5,1,1,NA,do,%,128.9,NA
2017-06-12,NA,warwick,5,2,1,NA,do,%,123.2,NA
2017-06-12,NA,warwick,5,0,1,NA,do,mg/L,10.98,NA
2017-06-12,NA,warwick,5,1,1,NA,do,mg/L,10.31,NA
2017-06-12,NA,warwick,5,2,1,NA,do,mg/L,10.63,NA
2017-06-12,NA,warwick,5,int,1,NA,ext_chla,µg/L,14.259,m07 fluorometer with older curve
2017-06-12,NA,warwick,5,int,2,NA,ext_chla,µg/L,13.525,m07 fluorometer with older curve
2017-06-12,NA,warwick,5,int,1,NA,ext_chla,rfu,80.38,m07 fluorometer with older curve
2017-06-12,NA,warwick,5,int,2,NA,ext_chla,rfu,76.243,m07 fluorometer with older curve
2017-06-12,NA,warwick,5,0,1,NA,ph,ph,8.67,NA
2017-06-12,NA,warwick,5,1,1,NA,ph,ph,8.82,NA
2017-06-12,NA,warwick,5,2,1,NA,ph,ph,8.34,NA
2017-06-12,NA,warwick,5,0,1,NA,temp,degrees C,25.7,NA
2017-06-12,NA,warwick,5,1,1,NA,temp,degrees C,24.9,NA
2017-06-12,NA,warwick,5,2,1,NA,temp,degrees C,20.9,NA
2017-06-12,NA,warwick,6,0,1,NA,do,%,128.2,NA
2017-06-12,NA,warwick,6,1,1,NA,do,%,124.1,NA
2017-06-12,NA,warwick,6,2,1,NA,do,%,100,NA
2017-06-12,NA,warwick,6,0,1,NA,do,mg/L,10.36,NA
2017-06-12,NA,warwick,6,1,1,NA,do,mg/L,10.28,NA
2017-06-12,NA,warwick,6,2,1,NA,do,mg/L,9.3,NA
2017-06-12,NA,warwick,6,int,1,NA,ext_chla,µg/L,11.462,m07 fluorometer with older curve
2017-06-12,NA,warwick,6,int,2,NA,ext_chla,µg/L,9.511,m07 fluorometer with older curve
2017-06-12,NA,warwick,6,int,1,NA,ext_chla,rfu,64.612,m07 fluorometer with older curve
2017-06-12,NA,warwick,6,int,2,NA,ext_chla,rfu,53.612,m07 fluorometer with older curve
2017-06-12,NA,warwick,6,0,1,NA,ph,ph,8.72,NA
2017-06-12,NA,warwick,6,1,1,NA,ph,ph,8.82,NA
2017-06-12,NA,warwick,6,2,1,NA,ph,ph,7.89,NA
2017-06-12,NA,warwick,6,0,1,NA,temp,degrees C,26.2,NA
2017-06-12,NA,warwick,6,1,1,NA,temp,degrees C,25.7,NA
2017-06-12,NA,warwick,6,2,1,NA,temp,degrees C,20,NA
2017-06-12,NA,warwick,p,0,1,NA,do,%,135.1,NA
2017-06-12,NA,warwick,p,1,1,NA,do,%,129.7,NA
2017-06-12,NA,warwick,p,2,1,NA,do,%,124.6,NA
2017-06-12,NA,warwick,p,3,1,NA,do,%,62.6,NA
2017-06-12,NA,warwick,p,4,1,NA,do,%,3.2,NA
2017-06-12,NA,warwick,p,5,1,NA,do,%,0.7,NA
2017-06-12,NA,warwick,p,6,1,NA,do,%,0.6,NA
2017-06-12,NA,warwick,p,7,1,NA,do,%,0.4,NA
2017-06-12,NA,warwick,p,8,1,NA,do,%,0.3,NA
2017-06-12,NA,warwick,p,9,1,NA,do,%,0.4,NA
2017-06-12,NA,warwick,p,10,1,NA,do,%,0.2,NA
2017-06-12,NA,warwick,p,0,1,NA,do,mg/L,10.86,NA
2017-06-12,NA,warwick,p,1,1,NA,do,mg/L,11.38,NA
2017-06-12,NA,warwick,p,2,1,NA,do,mg/L,11.26,NA
2017-06-12,NA,warwick,p,3,1,NA,do,mg/L,5.82,NA
2017-06-12,NA,warwick,p,4,1,NA,do,mg/L,0.25,NA
2017-06-12,NA,warwick,p,5,1,NA,do,mg/L,0.07,NA
2017-06-12,NA,warwick,p,6,1,NA,do,mg/L,0.04,NA
2017-06-12,NA,warwick,p,7,1,NA,do,mg/L,0.04,NA
2017-06-12,NA,warwick,p,8,1,NA,do,mg/L,0.03,NA
2017-06-12,NA,warwick,p,9,1,NA,do,mg/L,0.04,NA
2017-06-12,NA,warwick,p,10,1,NA,do,mg/L,0.03,NA
2017-06-12,NA,warwick,p,int,1,NA,ext_chla,µg/L,11.495,m07 fluorometer with older curve
2017-06-12,NA,warwick,p,int,2,NA,ext_chla,µg/L,9.759,m07 fluorometer with older curve
2017-06-12,NA,warwick,p,int,3,NA,ext_chla,µg/L,12.617,m07 fluorometer with older curve
2017-06-12,NA,warwick,p,int,1,NA,ext_chla,rfu,64.796,m07 fluorometer with older curve
2017-06-12,NA,warwick,p,int,2,NA,ext_chla,rfu,55.009,m07 fluorometer with older curve
2017-06-12,NA,warwick,p,int,3,NA,ext_chla,rfu,71.123,m07 fluorometer with older curve
2017-06-12,NA,warwick,p,0,1,NA,ph,ph,8.7,NA
2017-06-12,NA,warwick,p,1,1,NA,ph,ph,8.83,NA
2017-06-12,NA,warwick,p,2,1,NA,ph,ph,8.5,NA
2017-06-12,NA,warwick,p,3,1,NA,ph,ph,7.45,NA
2017-06-12,NA,warwick,p,4,1,NA,ph,ph,6.67,NA
2017-06-12,NA,warwick,p,5,1,NA,ph,ph,6.76,NA
2017-06-12,NA,warwick,p,6,1,NA,ph,ph,7.01,NA
2017-06-12,NA,warwick,p,7,1,NA,ph,ph,7.11,NA
2017-06-12,NA,warwick,p,8,1,NA,ph,ph,7.19,NA
2017-06-12,NA,warwick,p,9,1,NA,ph,ph,7.35,NA
2017-06-12,NA,warwick,p,10,1,NA,ph,ph,7.33,NA
2017-06-12,NA,warwick,p,0,1,NA,temp,degrees C,25.4,NA
2017-06-12,NA,warwick,p,1,1,NA,temp,degrees C,23,NA
2017-06-12,NA,warwick,p,2,1,NA,temp,degrees C,20.8,NA
2017-06-12,NA,warwick,p,3,1,NA,temp,degrees C,17,NA
2017-06-12,NA,warwick,p,4,1,NA,temp,degrees C,15.9,NA
2017-06-12,NA,warwick,p,5,1,NA,temp,degrees C,13.9,NA
2017-06-12,NA,warwick,p,6,1,NA,temp,degrees C,12.8,NA
2017-06-12,NA,warwick,p,7,1,NA,temp,degrees C,12.5,NA
2017-06-12,NA,warwick,p,8,1,NA,temp,degrees C,12.5,NA
2017-06-12,NA,warwick,p,9,1,NA,temp,degrees C,12.3,NA
2017-06-12,NA,warwick,p,10,1,NA,temp,degrees C,12.3,NA
2017-06-12,NA,yawgoo,1,0,1,NA,do,%,94.6,NA
2017-06-12,NA,yawgoo,1,1,1,NA,do,%,89.7,NA
2017-06-12,NA,yawgoo,1,2,1,NA,do,%,71.1,NA
2017-06-12,NA,yawgoo,1,0,1,NA,do,mg/L,7.87,NA
2017-06-12,NA,yawgoo,1,1,1,NA,do,mg/L,7.84,NA
2017-06-12,NA,yawgoo,1,2,1,NA,do,mg/L,6.13,NA
2017-06-12,NA,yawgoo,1,int,2,NA,ext_chla,µg/L,3.111,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,1,int,2,NA,ext_chla,rfu,17.537,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,1,0,1,NA,ph,ph,6.96,NA
2017-06-12,NA,yawgoo,1,1,1,NA,ph,ph,6.88,NA
2017-06-12,NA,yawgoo,1,2,1,NA,ph,ph,6.56,NA
2017-06-12,NA,yawgoo,1,0,1,NA,temp,degrees C,24.7,NA
2017-06-12,NA,yawgoo,1,1,1,NA,temp,degrees C,22.6,NA
2017-06-12,NA,yawgoo,1,2,1,NA,temp,degrees C,21.7,NA
2017-06-12,NA,yawgoo,2,0,1,NA,do,%,97.8,NA
2017-06-12,NA,yawgoo,2,1,1,NA,do,%,96.3,NA
2017-06-12,NA,yawgoo,2,2,1,NA,do,%,93.6,NA
2017-06-12,NA,yawgoo,2,0,1,NA,do,mg/L,7.92,NA
2017-06-12,NA,yawgoo,2,1,1,NA,do,mg/L,8.32,NA
2017-06-12,NA,yawgoo,2,2,1,NA,do,mg/L,8.18,NA
2017-06-12,NA,yawgoo,2,int,1,NA,ext_chla,µg/L,4.042,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,2,int,2,NA,ext_chla,µg/L,2.324,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,2,int,1,NA,ext_chla,rfu,22.782,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,2,int,2,NA,ext_chla,rfu,13.099,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,2,0,1,NA,ph,ph,6.97,NA
2017-06-12,NA,yawgoo,2,1,1,NA,ph,ph,6.93,NA
2017-06-12,NA,yawgoo,2,2,1,NA,ph,ph,6.76,NA
2017-06-12,NA,yawgoo,2,0,1,NA,temp,degrees C,24.3,NA
2017-06-12,NA,yawgoo,2,1,1,NA,temp,degrees C,22.8,NA
2017-06-12,NA,yawgoo,2,2,1,NA,temp,degrees C,21.8,NA
2017-06-12,NA,yawgoo,3,0,1,NA,do,%,97.1,NA
2017-06-12,NA,yawgoo,3,1,1,NA,do,%,94.1,NA
2017-06-12,NA,yawgoo,3,2,1,NA,do,%,85.2,NA
2017-06-12,NA,yawgoo,3,0,1,NA,do,mg/L,7.9,NA
2017-06-12,NA,yawgoo,3,1,1,NA,do,mg/L,7.75,NA
2017-06-12,NA,yawgoo,3,2,1,NA,do,mg/L,7.28,NA
2017-06-12,NA,yawgoo,3,int,1,NA,ext_chla,µg/L,2.078,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,3,int,2,NA,ext_chla,µg/L,1.916,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,3,int,1,NA,ext_chla,rfu,11.711,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,3,int,2,NA,ext_chla,rfu,10.803,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,3,0,1,NA,ph,ph,6.95,NA
2017-06-12,NA,yawgoo,3,1,1,NA,ph,ph,6.91,NA
2017-06-12,NA,yawgoo,3,2,1,NA,ph,ph,6.71,NA
2017-06-12,NA,yawgoo,3,0,1,NA,temp,degrees C,24.9,NA
2017-06-12,NA,yawgoo,3,1,1,NA,temp,degrees C,24.3,NA
2017-06-12,NA,yawgoo,3,2,1,NA,temp,degrees C,22.1,NA
2017-06-12,NA,yawgoo,4,0,1,NA,do,%,99.8,NA
2017-06-12,NA,yawgoo,4,1,1,NA,do,%,95.1,NA
2017-06-12,NA,yawgoo,4,2,1,NA,do,%,89,NA
2017-06-12,NA,yawgoo,4,0,1,NA,do,mg/L,8.17,NA
2017-06-12,NA,yawgoo,4,1,1,NA,do,mg/L,7.75,NA
2017-06-12,NA,yawgoo,4,2,1,NA,do,mg/L,7.8,NA
2017-06-12,NA,yawgoo,4,int,1,NA,ext_chla,µg/L,1.879,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,4,int,2,NA,ext_chla,µg/L,1.869,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,4,int,1,NA,ext_chla,rfu,10.589,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,4,int,2,NA,ext_chla,rfu,10.538,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,4,0,1,NA,ph,ph,7,NA
2017-06-12,NA,yawgoo,4,1,1,NA,ph,ph,6.97,NA
2017-06-12,NA,yawgoo,4,2,1,NA,ph,ph,6.82,NA
2017-06-12,NA,yawgoo,4,0,1,NA,temp,degrees C,25.8,NA
2017-06-12,NA,yawgoo,4,1,1,NA,temp,degrees C,24.7,NA
2017-06-12,NA,yawgoo,4,2,1,NA,temp,degrees C,22.4,NA
2017-06-12,NA,yawgoo,5,0,1,NA,do,%,104,NA
2017-06-12,NA,yawgoo,5,1,1,NA,do,%,98.1,NA
2017-06-12,NA,yawgoo,5,2,1,NA,do,%,73.9,NA
2017-06-12,NA,yawgoo,5,0,1,NA,do,mg/L,8.57,NA
2017-06-12,NA,yawgoo,5,1,1,NA,do,mg/L,8.4,NA
2017-06-12,NA,yawgoo,5,2,1,NA,do,mg/L,6.9,NA
2017-06-12,NA,yawgoo,5,int,1,NA,ext_chla,µg/L,2.315,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,5,int,2,NA,ext_chla,µg/L,2.209,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,5,int,1,NA,ext_chla,rfu,13.049,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,5,int,2,NA,ext_chla,rfu,12.455,m07 fluorometer with older curve
2017-06-12,NA,yawgoo,5,0,1,NA,ph,ph,6.99,NA
2017-06-12,NA,yawgoo,5,1,1,NA,ph,ph,6.93,NA
2017-06-12,NA,yawgoo,5,2,1,NA,ph,ph,6.63,NA
2017-06-12,NA,yawgoo,5,0,1,NA,temp,degrees C,25.5,NA
2017-06-12,NA,yawgoo,5,1,1,NA,temp,degrees C,23.2,NA
2017-06-12,NA,yawgoo,5,2,1,NA,temp,degrees C,21.9,NA
2017-06-12,NA,yawgoo,6,0,1,NA,do,%,112.9,NA
2017-06-12,NA,yawgoo,6,1,1,NA,do,%,107.2,NA
2017-06-12,NA,yawgoo,6,2,1,NA,do,%,102.8,NA
2017-06-12,NA,yawgoo,6,0,1,NA,do,mg/L,9.2,NA
2017-06-12,NA,yawgoo,6,1,1,NA,do,mg/L,9.24,NA
2017-06-12,NA,yawgoo,6,2,1,NA,do,mg/L,9,NA
2017-06-12,NA,yawgoo,6,0,1,NA,ph,ph,7.04,NA
2017-06-12,NA,yawgoo,6,1,1,NA,ph,ph,6.92,NA
2017-06-12,NA,yawgoo,6,2,1,NA,ph,ph,6.7,NA
2017-06-12,NA,yawgoo,6,0,1,NA,temp,degrees C,25.9,NA
2017-06-12,NA,yawgoo,6,1,1,NA,temp,degrees C,22.8,NA
2017-06-12,NA,yawgoo,6,2,1,NA,temp,degrees C,21.5,NA
2017-06-12,NA,yawgoo,p,0,1,NA,do,%,97,NA
2017-06-12,NA,yawgoo,p,1,1,NA,do,%,94.4,NA
2017-06-12,NA,yawgoo,p,2,1,NA,do,%,85.9,NA
2017-06-12,NA,yawgoo,p,3,1,NA,do,%,78,NA
2017-06-12,NA,yawgoo,p,4,1,NA,do,%,72.3,NA
2017-06-12,NA,yawgoo,p,5,1,NA,do,%,49.1,NA
2017-06-12,NA,yawgoo,p,6,1,NA,do,%,47.9,NA
2017-06-12,NA,yawgoo,p,7,1,NA,do,%,41.7,NA
2017-06-12,NA,yawgoo,p,8,1,NA,do,%,36,NA
2017-06-12,NA,yawgoo,p,9,1,NA,do,%,32.7,NA
2017-06-12,NA,yawgoo,p,10,1,NA,do,%,29.4,NA
2017-06-12,NA,yawgoo,p,0,1,NA,do,mg/L,7.66,NA
2017-06-12,NA,yawgoo,p,1,1,NA,do,mg/L,8.07,NA
2017-06-12,NA,yawgoo,p,2,1,NA,do,mg/L,7.7,NA
2017-06-12,NA,yawgoo,p,3,1,NA,do,mg/L,7.3,NA
2017-06-12,NA,yawgoo,p,4,1,NA,do,mg/L,7.1,NA
2017-06-12,NA,yawgoo,p,5,1,NA,do,mg/L,5.05,NA
2017-06-12,NA,yawgoo,p,6,1,NA,do,mg/L,5.1,NA
2017-06-12,NA,yawgoo,p,7,1,NA,do,mg/L,4.5,NA
2017-06-12,NA,yawgoo,p,8,1,NA,do,mg/L,3.95,NA
2017-06-12,NA,yawgoo,p,9,1,NA,do,mg/L,3.6,NA
2017-06-12,NA,yawgoo,p,10,1,NA,do,mg/L,3.23,NA
2017-06-12,NA,yawgoo,p,0,1,NA,ph,ph,6.94,NA
2017-06-12,NA,yawgoo,p,1,1,NA,ph,ph,6.94,NA
2017-06-12,NA,yawgoo,p,2,1,NA,ph,ph,6.69,NA
2017-06-12,NA,yawgoo,p,3,1,NA,ph,ph,6.49,NA
2017-06-12,NA,yawgoo,p,4,1,NA,ph,ph,6.24,NA
2017-06-12,NA,yawgoo,p,5,1,NA,ph,ph,6.07,NA
2017-06-12,NA,yawgoo,p,6,1,NA,ph,ph,6.04,NA
2017-06-12,NA,yawgoo,p,7,1,NA,ph,ph,6.01,NA
2017-06-12,NA,yawgoo,p,8,1,NA,ph,ph,6.01,NA
2017-06-12,NA,yawgoo,p,9,1,NA,ph,ph,6.05,NA
2017-06-12,NA,yawgoo,p,10,1,NA,ph,ph,6.06,NA
2017-06-12,NA,yawgoo,p,0,1,NA,temp,degrees C,26.3,NA
2017-06-12,NA,yawgoo,p,1,1,NA,temp,degrees C,22.9,NA
2017-06-12,NA,yawgoo,p,2,1,NA,temp,degrees C,21.2,NA
2017-06-12,NA,yawgoo,p,3,1,NA,temp,degrees C,17.8,NA
2017-06-12,NA,yawgoo,p,4,1,NA,temp,degrees C,15.7,NA
2017-06-12,NA,yawgoo,p,5,1,NA,temp,degrees C,13.9,NA
2017-06-12,NA,yawgoo,p,6,1,NA,temp,degrees C,12.1,NA
2017-06-12,NA,yawgoo,p,7,1,NA,temp,degrees C,11.3,NA
2017-06-12,NA,yawgoo,p,8,1,NA,temp,degrees C,11,NA
2017-06-12,NA,yawgoo,p,9,1,NA,temp,degrees C,10.9,NA
2017-06-12,NA,yawgoo,p,10,1,NA,temp,degrees C,10.9,NA
2017-06-15,NA,warwick,1,0,1,NA,do,%,106,NA
2017-06-15,NA,warwick,1,1,1,NA,do,%,101.9,NA
2017-06-15,NA,warwick,1,2,1,NA,do,%,103.3,NA
2017-06-15,NA,warwick,1,0,1,NA,do,mg/L,8.66,NA
2017-06-15,NA,warwick,1,1,1,NA,do,mg/L,8.34,NA
2017-06-15,NA,warwick,1,2,1,NA,do,mg/L,8.4,NA
2017-06-15,NA,warwick,1,int,1,NA,ext_chla,µg/L,12.024,m07 fluorometer with older curve
