day,month,year,waterbody,site,depth,reps,variable,value
7,11,2019,slack,1,1,1,salinity,0.11
7,11,2019,slack,1,2,1,salinity,0.11
7,11,2019,slack,1,0,1,ph,6.53
7,11,2019,slack,1,1,1,ph,6.57
7,11,2019,slack,1,2,1,ph,6.63
7,11,2019,slack,1,int,1,secchi,2.1
7,11,2019,slack,2,0,1,temp,10.7
7,11,2019,slack,2,1,1,temp,10.7
7,11,2019,slack,2,2,1,temp,10.4
7,11,2019,slack,2,0,1,%do,85.1
7,11,2019,slack,2,1,1,%do,84.6
7,11,2019,slack,2,2,1,%do,83.9
7,11,2019,slack,2,0,1,do,9.44
7,11,2019,slack,2,1,1,do,9.4
7,11,2019,slack,2,2,1,do,9.41
7,11,2019,slack,2,0,1,spc,234.3
7,11,2019,slack,2,1,1,spc,234.3
7,11,2019,slack,2,2,1,spc,238.5
7,11,2019,slack,2,0,1,cond,na
7,11,2019,slack,2,1,1,cond,na
7,11,2019,slack,2,2,1,cond,na
7,11,2019,slack,2,0,1,salinity,0.11
7,11,2019,slack,2,1,1,salinity,0.11
7,11,2019,slack,2,2,1,salinity,0.11
7,11,2019,slack,2,0,1,ph,6.88
7,11,2019,slack,2,1,1,ph,6.85
7,11,2019,slack,2,2,1,ph,6.82
7,11,2019,slack,2,int,1,secchi,2.175
7,11,2019,slack,3,0,1,temp,10.6
7,11,2019,slack,3,1,1,temp,10.6
7,11,2019,slack,3,2,1,temp,10.5
7,11,2019,slack,3,3,1,temp,na
7,11,2019,slack,3,0,1,%do,87.4
7,11,2019,slack,3,1,1,%do,87.2
7,11,2019,slack,3,2,1,%do,87.2
7,11,2019,slack,3,3,1,%do,na
7,11,2019,slack,3,0,1,do,9.72
7,11,2019,slack,3,1,1,do,9.71
7,11,2019,slack,3,2,1,do,9.73
7,11,2019,slack,3,3,1,do,na
7,11,2019,slack,3,0,1,spc,233.2
7,11,2019,slack,3,1,1,spc,233.2
7,11,2019,slack,3,2,1,spc,232.9
7,11,2019,slack,3,3,1,spc,na
7,11,2019,slack,3,0,1,cond,na
7,11,2019,slack,3,1,1,cond,na
